id_horario_voo;id_companhia;id_conexao;id_aeronave;data;partida_prevista;chegada_prevista;partida_real;chegada_real;situacao_voo;situacao_partida;situacao_chegada
e17c96dc-b51a-4c09-b21d-b9853cae33f2;8b6a8fa5-f504-4425-a8c2-282dc5302613;cd4ad322-724b-4fe8-94dd-01f784a99cd6;e50637c6-39c7-492b-a0d7-62c91a2c5164;2024-12-09;1900-01-01 18:35:00;1900-01-01 20:05:00;19:20:00;19:48:00;CONCLUÍDO;ATRASADO;ATRASADO
fbf52243-e807-4fd3-bd2d-e3897bfd19d9;8b6a8fa5-f504-4425-a8c2-282dc5302613;30633bab-bc54-4f3f-b4f8-2e5d3ba73361;190591cd-ab87-48db-b7ca-91dd85e07066;2024-11-16;1900-01-01 09:30:00;1900-01-01 10:15:00;10:24:00;11:04:00;CONCLUÍDO;ATRASADO;ATRASADO
324a042d-7553-46f1-96f5-f0d44bfb7c34;8b6a8fa5-f504-4425-a8c2-282dc5302613;81b89880-36da-4c83-af64-14617a0a3164;fe3d1ee8-09b0-4c4e-85f2-4fa7e2ba1b22;2024-11-06;1900-01-01 13:00:00;1900-01-01 14:05:00;13:47:00;14:22:00;CONCLUÍDO;ATRASADO;ATRASADO
cd22efd6-b915-44c9-8ab5-7fee47f53ed8;8b6a8fa5-f504-4425-a8c2-282dc5302613;cf35b231-126a-439d-b38e-852060f31824;8258fe0e-f95b-4403-8ed0-05c72398eb17;2024-11-29;1900-01-01 14:40:00;1900-01-01 15:40:00;15:10:00;15:42:00;CONCLUÍDO;ATRASADO;ATRASADO
cc288903-9a24-4477-8693-ce34399e69fc;8b6a8fa5-f504-4425-a8c2-282dc5302613;ab2db6ca-32b7-4137-9788-44d3c94b5ce6;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-12-08;1900-01-01 10:00:00;1900-01-01 11:10:00;10:56:00;11:41:00;CONCLUÍDO;ATRASADO;ATRASADO
786c00eb-2dab-43c5-8dee-b37ca32e1b4b;8b6a8fa5-f504-4425-a8c2-282dc5302613;;38eb176c-da6c-4875-836f-6a9142b53ed1;2024-12-05;1900-01-01 19:35:00;1900-01-01 21:00:00;19:35:00;19:45:00;CONCLUÍDO;PONTUAL;ATRASADO
9a0ecd8b-9941-456e-9536-60c299b937f8;8b6a8fa5-f504-4425-a8c2-282dc5302613;ab2db6ca-32b7-4137-9788-44d3c94b5ce6;3b885ac6-9ac2-4f1b-8fae-922ddfc4182a;2024-11-20;1900-01-01 19:40:00;1900-01-01 20:50:00;;;CANCELADO;;
60b51955-d389-4f48-b6da-8f1e71b578a8;8b6a8fa5-f504-4425-a8c2-282dc5302613;df067fc6-2390-4bfd-a332-3fae7bd9e709;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-11-20;1900-01-01 09:20:00;1900-01-01 11:40:00;09:53:00;11:40:00;CONCLUÍDO;ATRASADO;PONTUAL
6a080bff-9dc7-41d7-ae00-da3fa132ac3d;8b6a8fa5-f504-4425-a8c2-282dc5302613;90f4327c-d03c-47b3-8f31-e3315f84504c;1f97de29-b6a8-448d-bb16-be7e963181d1;2024-11-10;1900-01-01 20:30:00;1900-01-01 22:25:00;20:30:00;;EM CURSO;PONTUAL;
ef6c4b35-e538-4924-9fd5-a7905135edaa;8b6a8fa5-f504-4425-a8c2-282dc5302613;7285631e-958d-4224-98e1-28e812b4cd76;1f97de29-b6a8-448d-bb16-be7e963181d1;2024-11-04;1900-01-01 17:05:00;1900-01-01 18:20:00;17:32:00;18:10:00;CONCLUÍDO;ATRASADO;ATRASADO
21e50e2b-a3a3-44be-8e5c-5a6daf3f8295;8b6a8fa5-f504-4425-a8c2-282dc5302613;81b89880-36da-4c83-af64-14617a0a3164;62b1d6b6-e724-472e-b01c-1309544bab28;2024-11-22;1900-01-01 21:10:00;1900-01-01 22:15:00;22:06:00;22:26:00;CONCLUÍDO;ATRASADO;ATRASADO
0fd4b6fa-8b00-46ac-a5a9-9401389d9c13;8b6a8fa5-f504-4425-a8c2-282dc5302613;d02adf88-541f-4a28-bb73-3b1534d57cd6;1f97de29-b6a8-448d-bb16-be7e963181d1;2024-11-26;1900-01-01 18:20:00;1900-01-01 19:40:00;;;AGUARDANDO;;
22848278-2b4f-4d1b-acce-630a4ad5fc35;8b6a8fa5-f504-4425-a8c2-282dc5302613;81f5ba6b-39f0-48dc-93b1-25dd06252af1;f6a8eb6d-32c2-4628-bc7e-7127ef7a154d;2024-12-10;1900-01-01 18:25:00;1900-01-01 19:25:00;18:31:00;18:47:00;CONCLUÍDO;ATRASADO;ATRASADO
3eb61227-8870-4b92-bdcb-8c16c63a3acd;8b6a8fa5-f504-4425-a8c2-282dc5302613;;ad060e64-86ca-4768-af57-6253b94a1c24;2024-12-01;1900-01-01 05:35:00;1900-01-01 06:50:00;05:47:00;;EM CURSO;ATRASADO;
e62bab09-6f66-4bbf-8f67-3a2d61bce916;8b6a8fa5-f504-4425-a8c2-282dc5302613;ab2db6ca-32b7-4137-9788-44d3c94b5ce6;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-11-14;1900-01-01 16:05:00;1900-01-01 17:15:00;16:05:00;17:15:00;CONCLUÍDO;PONTUAL;PONTUAL
4fc2d346-bdee-4d11-9edc-ce545d84c7da;8b6a8fa5-f504-4425-a8c2-282dc5302613;8a2e79fd-de1d-4d7e-91aa-552ba3113b2e;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-11-03;1900-01-01 09:10:00;1900-01-01 10:20:00;;;AGUARDANDO;;
7f5851ff-f020-4486-a98d-444a66e8ee0a;8b6a8fa5-f504-4425-a8c2-282dc5302613;;7b3787d5-cc8e-4a02-a64f-ef04915ed8ac;2024-11-18;1900-01-01 12:50:00;1900-01-01 16:00:00;13:24:00;14:01:00;CONCLUÍDO;ATRASADO;ATRASADO
5797bb25-c620-4254-abe2-ffebcacc962f;8b6a8fa5-f504-4425-a8c2-282dc5302613;e9f124b2-1791-4582-8305-be347e53cc83;b04cd5ab-0dd3-4304-ab70-044691903619;2024-11-01;1900-01-01 18:45:00;1900-01-01 19:55:00;18:45:00;19:20:00;CONCLUÍDO;PONTUAL;ATRASADO
98c5eafb-eed8-4f89-8be4-0bfb166b0b19;8b6a8fa5-f504-4425-a8c2-282dc5302613;31c8a4b4-fb31-481d-bfa7-69b041627a95;38eb176c-da6c-4875-836f-6a9142b53ed1;2024-11-04;1900-01-01 08:20:00;1900-01-01 09:25:00;08:20:00;;EM CURSO;PONTUAL;
110927d6-cb12-43be-841e-6fb3d8f2f5de;8b6a8fa5-f504-4425-a8c2-282dc5302613;51edf17f-bde5-4b56-98f4-b8d3cb18cbe8;ad060e64-86ca-4768-af57-6253b94a1c24;2024-12-03;1900-01-01 08:25:00;1900-01-01 10:40:00;08:50:00;10:40:00;CONCLUÍDO;ATRASADO;PONTUAL
0721eab7-5ce1-40ea-a70a-3819b44f12ab;8b6a8fa5-f504-4425-a8c2-282dc5302613;4fd426ca-17fa-4ac9-ba99-42cf07b977e0;75d22fbf-89b6-409a-a200-52a063f21773;2024-11-19;1900-01-01 03:15:00;1900-01-01 05:30:00;;;AGUARDANDO;;
6d8d2383-2b9e-4a14-8477-ba28f06f2b6b;8b6a8fa5-f504-4425-a8c2-282dc5302613;31c8a4b4-fb31-481d-bfa7-69b041627a95;38eb176c-da6c-4875-836f-6a9142b53ed1;2024-11-15;1900-01-01 14:25:00;1900-01-01 15:30:00;;;AGUARDANDO;;
624dd20e-e938-4d16-8031-8bb9575f3bbf;8b6a8fa5-f504-4425-a8c2-282dc5302613;cf35b231-126a-439d-b38e-852060f31824;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-12-06;1900-01-01 19:05:00;1900-01-01 20:05:00;19:05:00;19:57:00;CONCLUÍDO;PONTUAL;ATRASADO
7d86b641-282b-434c-9c50-d6ec9f9a7dc9;8b6a8fa5-f504-4425-a8c2-282dc5302613;cf35b231-126a-439d-b38e-852060f31824;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-11-24;1900-01-01 06:15:00;1900-01-01 07:15:00;06:15:00;07:15:00;CONCLUÍDO;PONTUAL;PONTUAL
b948cc60-36ad-4558-8e23-4826549cbeb7;8b6a8fa5-f504-4425-a8c2-282dc5302613;0005dd8d-5bfe-4be0-a158-8b9fe346f198;a9fc7d0c-9752-47b8-9d8d-03084e5c9b64;2024-11-24;1900-01-01 14:55:00;1900-01-01 16:35:00;15:20:00;;EM CURSO;ATRASADO;
8c858b82-4bf0-4574-9d81-9daf1383bbce;8b6a8fa5-f504-4425-a8c2-282dc5302613;ef4ff969-1e77-4a33-b8c3-e9ccbb369f7f;f6a8eb6d-32c2-4628-bc7e-7127ef7a154d;2024-11-06;1900-01-01 17:45:00;1900-01-01 19:25:00;;;AGUARDANDO;;
8f7b91f9-58ca-4894-9c37-c5ac43a3b19f;8b6a8fa5-f504-4425-a8c2-282dc5302613;27d7006a-5679-42fa-9d3e-327ad89fca1e;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-12-08;1900-01-01 14:35:00;1900-01-01 16:00:00;14:35:00;14:45:00;CONCLUÍDO;PONTUAL;ATRASADO
ff0a95a6-88a7-459c-850c-56f25661edd4;8b6a8fa5-f504-4425-a8c2-282dc5302613;f5a68573-7436-4d99-8e76-f2e02504cf56;fe3d1ee8-09b0-4c4e-85f2-4fa7e2ba1b22;2024-12-03;1900-01-01 08:45:00;1900-01-01 12:30:00;09:29:00;12:30:00;CONCLUÍDO;ATRASADO;PONTUAL
a2cf46b0-7770-450f-9b33-5a25f5d63773;8b6a8fa5-f504-4425-a8c2-282dc5302613;89ec0157-8a03-417a-88e4-361f429c0d2c;a9fc7d0c-9752-47b8-9d8d-03084e5c9b64;2024-11-23;1900-01-01 20:45:00;1900-01-01 22:25:00;20:45:00;;EM CURSO;PONTUAL;
eee97b4e-269d-4a65-9106-1c29a450558a;8b6a8fa5-f504-4425-a8c2-282dc5302613;81b89880-36da-4c83-af64-14617a0a3164;3b885ac6-9ac2-4f1b-8fae-922ddfc4182a;2024-11-15;1900-01-01 08:30:00;1900-01-01 09:35:00;09:28:00;09:35:00;CONCLUÍDO;ATRASADO;PONTUAL
e5af8cbf-67d2-4a8a-ba23-44cfbb03c1d4;8b6a8fa5-f504-4425-a8c2-282dc5302613;1e7c6bb6-11d2-47b5-8deb-924d1c88128b;75d22fbf-89b6-409a-a200-52a063f21773;2024-12-04;1900-01-01 21:30:00;1900-01-01 00:55:00;;;AGUARDANDO;;
fc72e8a2-adff-422a-9e48-7099cc14044d;8b6a8fa5-f504-4425-a8c2-282dc5302613;3a3f15f8-105e-4588-b723-c417cc868c83;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-12-03;1900-01-01 08:10:00;1900-01-01 09:45:00;08:58:00;09:45:00;CONCLUÍDO;ATRASADO;PONTUAL
2cbd39ba-fdad-4f6d-a527-416d99861b14;8b6a8fa5-f504-4425-a8c2-282dc5302613;645c7fb9-8318-4cbc-9d45-711bae619c31;ad060e64-86ca-4768-af57-6253b94a1c24;2024-11-28;1900-01-01 09:00:00;1900-01-01 10:15:00;09:00:00;10:15:00;CONCLUÍDO;PONTUAL;PONTUAL
bcbeeec9-006b-4a58-8392-028bb381243c;8b6a8fa5-f504-4425-a8c2-282dc5302613;3fb89e3b-5904-49b1-aa87-233f958e35e7;f6a8eb6d-32c2-4628-bc7e-7127ef7a154d;2024-11-03;1900-01-01 05:55:00;1900-01-01 07:10:00;;;CANCELADO;;
f414189e-032a-4584-a6e4-52b8d4ddeb31;8b6a8fa5-f504-4425-a8c2-282dc5302613;20621ad7-656d-42b3-b84e-b96dfb03fe41;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-11-30;1900-01-01 05:35:00;1900-01-01 07:20:00;;;AGUARDANDO;;
398d33ae-5249-4991-bd14-8221a72215b9;8b6a8fa5-f504-4425-a8c2-282dc5302613;5ce5777f-bf20-4144-8a65-47601a96aff1;c92d652b-d661-4ac2-b40e-4d6f8bc2cd51;2024-11-15;1900-01-01 13:45:00;1900-01-01 15:05:00;13:45:00;14:11:00;CONCLUÍDO;PONTUAL;ATRASADO
a5e08456-0a80-44bd-b09f-8e0657907d7b;8b6a8fa5-f504-4425-a8c2-282dc5302613;13bcd159-213c-445c-8988-9c535534bb31;f6a8eb6d-32c2-4628-bc7e-7127ef7a154d;2024-11-18;1900-01-01 10:10:00;1900-01-01 11:45:00;;;CANCELADO;;
3bdf729b-9f1e-4c18-ba32-f49d4d1f7a2b;8b6a8fa5-f504-4425-a8c2-282dc5302613;b6349c66-c6d3-4c8e-914e-991160e05fd2;a9fc7d0c-9752-47b8-9d8d-03084e5c9b64;2024-12-04;1900-01-01 11:30:00;1900-01-01 13:20:00;;;CANCELADO;;
50a78f1c-7362-44f1-844a-218d0345a4b5;8b6a8fa5-f504-4425-a8c2-282dc5302613;ed9abebe-7a94-450b-8ad7-87a4b0f3b8ab;f6a8eb6d-32c2-4628-bc7e-7127ef7a154d;2024-11-09;1900-01-01 15:40:00;1900-01-01 16:40:00;16:18:00;16:41:00;CONCLUÍDO;ATRASADO;ATRASADO
71018b9a-75d7-42ec-a315-8da262805e0e;8b6a8fa5-f504-4425-a8c2-282dc5302613;8391131e-ad26-4469-b239-21ae656d6c1f;7b3787d5-cc8e-4a02-a64f-ef04915ed8ac;2024-11-29;1900-01-01 19:55:00;1900-01-01 20:55:00;20:53:00;20:55:00;CONCLUÍDO;ATRASADO;PONTUAL
6e4370e1-92de-469d-a08d-70b1b999e68a;8b6a8fa5-f504-4425-a8c2-282dc5302613;b3989e9e-ad2f-4c47-9ee4-002f9a8e5e97;a150096a-678c-44ad-a28e-b30c07806a8e;2024-12-04;1900-01-01 08:30:00;1900-01-01 09:35:00;08:30:00;09:08:00;CONCLUÍDO;PONTUAL;ATRASADO
be1a04d7-e790-4545-b1b0-d4dbad1870cc;8b6a8fa5-f504-4425-a8c2-282dc5302613;ae10bee6-1b79-4f5d-bf39-db07dde1a21c;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-12-02;1900-01-01 18:30:00;1900-01-01 19:55:00;18:41:00;19:55:00;CONCLUÍDO;ATRASADO;PONTUAL
e72e2829-661d-4738-a3c5-046ed42588cf;8b6a8fa5-f504-4425-a8c2-282dc5302613;6c71f997-4bc3-4fc4-95ab-244ae6f4d3f2;50281d54-8907-4903-8dd1-388d8bbdf834;2024-11-26;1900-01-01 21:30:00;1900-01-01 22:25:00;21:30:00;22:25:00;CONCLUÍDO;PONTUAL;PONTUAL
be97fbff-d889-4e6f-9c6d-8fd85e569341;8b6a8fa5-f504-4425-a8c2-282dc5302613;;3b885ac6-9ac2-4f1b-8fae-922ddfc4182a;2024-11-15;1900-01-01 12:50:00;1900-01-01 14:20:00;13:15:00;;EM CURSO;ATRASADO;
0895fcb7-f4c0-45ba-919f-738d843d1cd1;8b6a8fa5-f504-4425-a8c2-282dc5302613;ca23d77e-ee08-4b62-b17e-421826e3ef84;3b885ac6-9ac2-4f1b-8fae-922ddfc4182a;2024-11-11;1900-01-01 19:55:00;1900-01-01 21:55:00;19:55:00;21:55:00;CONCLUÍDO;PONTUAL;PONTUAL
449b75bb-e84a-462a-9706-92eb1b5846a7;8b6a8fa5-f504-4425-a8c2-282dc5302613;ac296818-e90a-41e5-980d-484d4089fffa;1f97de29-b6a8-448d-bb16-be7e963181d1;2024-11-13;1900-01-01 15:00:00;1900-01-01 16:20:00;15:00:00;15:50:00;CONCLUÍDO;PONTUAL;ATRASADO
6e1f10b8-19c0-4a3f-969b-744202c2a263;8b6a8fa5-f504-4425-a8c2-282dc5302613;;8258fe0e-f95b-4403-8ed0-05c72398eb17;2024-11-28;1900-01-01 23:40:00;1900-01-01 00:40:00;00:10:00;00:33:00;CONCLUÍDO;ATRASADO;ATRASADO
989eee95-60d4-4397-b3c4-a0e8a0d11b88;8b6a8fa5-f504-4425-a8c2-282dc5302613;e9f124b2-1791-4582-8305-be347e53cc83;a150096a-678c-44ad-a28e-b30c07806a8e;2024-11-04;1900-01-01 08:30:00;1900-01-01 09:40:00;09:19:00;09:45:00;CONCLUÍDO;ATRASADO;ATRASADO
10eb7bcc-4fe4-4f1c-8906-be648bd5d498;8b6a8fa5-f504-4425-a8c2-282dc5302613;1f9734da-419c-445c-9677-a5dffe1e0c17;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-11-04;1900-01-01 12:40:00;1900-01-01 15:00:00;13:39:00;;EM CURSO;ATRASADO;
59da2ec4-74e1-40e5-a35a-eb7e25f483dd;8b6a8fa5-f504-4425-a8c2-282dc5302613;;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-12-06;1900-01-01 20:20:00;1900-01-01 21:40:00;;;CANCELADO;;
380491a1-7775-4317-8257-3ed92cff70fe;8b6a8fa5-f504-4425-a8c2-282dc5302613;;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-12-08;1900-01-01 22:00:00;1900-01-01 00:55:00;22:31:00;23:05:00;CONCLUÍDO;ATRASADO;ATRASADO
3feea05b-d8ca-494c-b455-be31ba205ff7;8b6a8fa5-f504-4425-a8c2-282dc5302613;e81a2ac6-d86d-4f9c-a0d3-66c536423838;54f08ecc-91a2-4fff-b6a4-c33e51ee0f74;2024-11-09;1900-01-01 20:00:00;1900-01-01 21:00:00;;;CANCELADO;;
f3466397-ba72-48c5-ab51-d36efb3fe6da;8b6a8fa5-f504-4425-a8c2-282dc5302613;b3989e9e-ad2f-4c47-9ee4-002f9a8e5e97;b04cd5ab-0dd3-4304-ab70-044691903619;2024-11-02;1900-01-01 16:55:00;1900-01-01 18:15:00;17:16:00;18:15:00;CONCLUÍDO;ATRASADO;PONTUAL
5af41f9d-d6aa-4872-afef-a84c99beca83;8b6a8fa5-f504-4425-a8c2-282dc5302613;;1f97de29-b6a8-448d-bb16-be7e963181d1;2024-11-19;1900-01-01 06:00:00;1900-01-01 07:00:00;06:00:00;;EM CURSO;PONTUAL;
53545661-22f6-4183-9878-1f9254a7bec8;8b6a8fa5-f504-4425-a8c2-282dc5302613;;7b3787d5-cc8e-4a02-a64f-ef04915ed8ac;2024-11-11;1900-01-01 22:15:00;1900-01-01 00:55:00;22:15:00;;EM CURSO;PONTUAL;
ab640637-488f-46c7-b658-3b05e261eea9;8b6a8fa5-f504-4425-a8c2-282dc5302613;;8258fe0e-f95b-4403-8ed0-05c72398eb17;2024-12-11;1900-01-01 07:40:00;1900-01-01 10:45:00;08:16:00;;EM CURSO;ATRASADO;
c2e51ea8-91a6-4fd9-ab74-bfdd5b4142f9;8b6a8fa5-f504-4425-a8c2-282dc5302613;6aaf40e7-a3ff-465c-937b-5243581391e5;a9fc7d0c-9752-47b8-9d8d-03084e5c9b64;2024-11-13;1900-01-01 08:55:00;1900-01-01 10:55:00;09:46:00;;EM CURSO;ATRASADO;
d4beb88b-eaf1-42e2-87b1-dbf0ee5fface;8b6a8fa5-f504-4425-a8c2-282dc5302613;c0b20d50-20d9-4bd7-bc8f-9fa0ee6d96e5;f6a8eb6d-32c2-4628-bc7e-7127ef7a154d;2024-11-18;1900-01-01 06:05:00;1900-01-01 07:20:00;06:05:00;07:20:00;CONCLUÍDO;PONTUAL;PONTUAL
d8e34446-af5b-4d26-a392-786b4ee3b586;8b6a8fa5-f504-4425-a8c2-282dc5302613;6f122209-13fe-400d-8c75-81a7f1496fd6;ad437af0-3883-400f-9482-5a0209b577e4;2024-12-08;1900-01-01 11:35:00;1900-01-01 13:35:00;11:46:00;12:32:00;CONCLUÍDO;ATRASADO;ATRASADO
2b715165-b764-4b8b-b8cc-3ec403830f7f;8b6a8fa5-f504-4425-a8c2-282dc5302613;e2dc2b42-0e8b-40fe-b54c-036a4539fdac;50281d54-8907-4903-8dd1-388d8bbdf834;2024-11-15;1900-01-01 17:25:00;1900-01-01 21:10:00;17:42:00;17:51:00;CONCLUÍDO;ATRASADO;ATRASADO
db5a19ee-6c51-4203-894d-7b4b9db26a28;8b6a8fa5-f504-4425-a8c2-282dc5302613;12ecf2d4-a38f-4878-8eed-d675e5fcae4e;190591cd-ab87-48db-b7ca-91dd85e07066;2024-11-12;1900-01-01 03:00:00;1900-01-01 05:45:00;03:00:00;;EM CURSO;PONTUAL;
a46a4523-bee7-4d71-b056-43e85b590405;8b6a8fa5-f504-4425-a8c2-282dc5302613;0005dd8d-5bfe-4be0-a158-8b9fe346f198;62b1d6b6-e724-472e-b01c-1309544bab28;2024-11-11;1900-01-01 18:40:00;1900-01-01 20:20:00;18:40:00;20:20:00;CONCLUÍDO;PONTUAL;PONTUAL
634794ad-f2e6-4842-8b1c-ba9b4db44f08;8b6a8fa5-f504-4425-a8c2-282dc5302613;3fb89e3b-5904-49b1-aa87-233f958e35e7;b04cd5ab-0dd3-4304-ab70-044691903619;2024-11-23;1900-01-01 10:00:00;1900-01-01 11:15:00;;;CANCELADO;;
57845f2d-4199-4c36-a91d-a04c0dbf6244;8b6a8fa5-f504-4425-a8c2-282dc5302613;8391131e-ad26-4469-b239-21ae656d6c1f;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-11-05;1900-01-01 18:15:00;1900-01-01 19:15:00;;;AGUARDANDO;;
ae607ed5-9038-46b4-98c8-f0571e4200fb;8b6a8fa5-f504-4425-a8c2-282dc5302613;e2dc2b42-0e8b-40fe-b54c-036a4539fdac;fe3d1ee8-09b0-4c4e-85f2-4fa7e2ba1b22;2024-12-02;1900-01-01 13:15:00;1900-01-01 16:55:00;;;AGUARDANDO;;
7ebc2ed2-77ef-4f47-9673-5e65f54032c3;8b6a8fa5-f504-4425-a8c2-282dc5302613;;7b3787d5-cc8e-4a02-a64f-ef04915ed8ac;2024-11-16;1900-01-01 20:10:00;1900-01-01 23:00:00;20:10:00;23:00:00;CONCLUÍDO;PONTUAL;PONTUAL
8656a142-d098-466e-be78-8ffdaad817ac;8b6a8fa5-f504-4425-a8c2-282dc5302613;bbecd198-d3e4-4983-b0b0-8e4adbbb9eff;ad060e64-86ca-4768-af57-6253b94a1c24;2024-11-13;1900-01-01 14:10:00;1900-01-01 17:00:00;14:10:00;;EM CURSO;PONTUAL;
4cda62d4-f9f4-4300-8588-6518d943cd1a;8b6a8fa5-f504-4425-a8c2-282dc5302613;df067fc6-2390-4bfd-a332-3fae7bd9e709;ad060e64-86ca-4768-af57-6253b94a1c24;2024-12-08;1900-01-01 02:40:00;1900-01-01 05:05:00;;;CANCELADO;;
2a167936-dcd4-4bd8-8b08-d1d68d92d9e2;8b6a8fa5-f504-4425-a8c2-282dc5302613;ed9abebe-7a94-450b-8ad7-87a4b0f3b8ab;a9fc7d0c-9752-47b8-9d8d-03084e5c9b64;2024-12-12;1900-01-01 21:45:00;1900-01-01 22:45:00;;;CANCELADO;;
eb3d40a6-7fe1-43eb-8a5e-a180beada4d5;8b6a8fa5-f504-4425-a8c2-282dc5302613;;38eb176c-da6c-4875-836f-6a9142b53ed1;2024-11-17;1900-01-01 02:35:00;1900-01-01 05:25:00;03:13:00;;EM CURSO;ATRASADO;
b5de0e87-9ff0-4821-adf7-a3d925459c58;8b6a8fa5-f504-4425-a8c2-282dc5302613;d9130859-4413-42ca-b35e-daac59c60701;8258fe0e-f95b-4403-8ed0-05c72398eb17;2024-12-09;1900-01-01 23:30:00;1900-01-01 02:05:00;23:30:00;;EM CURSO;PONTUAL;
a13ccb20-b86a-4085-b53b-be459234af36;8b6a8fa5-f504-4425-a8c2-282dc5302613;534e062e-1233-4c78-9a8c-0508a7682311;1f97de29-b6a8-448d-bb16-be7e963181d1;2024-11-01;1900-01-01 02:45:00;1900-01-01 05:25:00;;;AGUARDANDO;;
09e2efe8-57a3-4a91-9c61-7282a7c5256b;8b6a8fa5-f504-4425-a8c2-282dc5302613;ab2db6ca-32b7-4137-9788-44d3c94b5ce6;ad060e64-86ca-4768-af57-6253b94a1c24;2024-12-05;1900-01-01 12:05:00;1900-01-01 13:15:00;12:23:00;13:15:00;CONCLUÍDO;ATRASADO;PONTUAL
28d29530-1dbe-4406-ba73-25b6479e4cce;8b6a8fa5-f504-4425-a8c2-282dc5302613;e9f124b2-1791-4582-8305-be347e53cc83;9c04f2c3-ba51-41d3-acdd-48b361a2ed62;2024-12-05;1900-01-01 06:15:00;1900-01-01 07:25:00;;;AGUARDANDO;;
ed42f23f-447c-45e6-a13f-104d5178e91b;8b6a8fa5-f504-4425-a8c2-282dc5302613;e9f124b2-1791-4582-8305-be347e53cc83;e50637c6-39c7-492b-a0d7-62c91a2c5164;2024-12-01;1900-01-01 10:10:00;1900-01-01 11:20:00;10:10:00;10:59:00;CONCLUÍDO;PONTUAL;ATRASADO
eee58ab6-f4c7-4457-8127-addfc35695f2;8b6a8fa5-f504-4425-a8c2-282dc5302613;acf4cb06-f113-4b5e-a7ec-ae847e27063b;e50637c6-39c7-492b-a0d7-62c91a2c5164;2024-12-06;1900-01-01 16:20:00;1900-01-01 17:35:00;;;AGUARDANDO;;
ca840853-d982-44c7-a9a4-f05b083d1756;8b6a8fa5-f504-4425-a8c2-282dc5302613;;3b885ac6-9ac2-4f1b-8fae-922ddfc4182a;2024-11-30;1900-01-01 23:40:00;1900-01-01 02:25:00;23:40:00;;EM CURSO;PONTUAL;
b28173b0-6e81-41d8-93a6-4ad0f736065e;8b6a8fa5-f504-4425-a8c2-282dc5302613;de71006c-ad82-4360-9f0c-6771fa7a011f;e50637c6-39c7-492b-a0d7-62c91a2c5164;2024-11-19;1900-01-01 01:55:00;1900-01-01 05:25:00;02:33:00;;EM CURSO;ATRASADO;
657ae7f7-0616-43d1-b445-d54b60e85e76;8b6a8fa5-f504-4425-a8c2-282dc5302613;f5a68573-7436-4d99-8e76-f2e02504cf56;a9fc7d0c-9752-47b8-9d8d-03084e5c9b64;2024-11-20;1900-01-01 13:00:00;1900-01-01 16:45:00;13:00:00;13:54:00;CONCLUÍDO;PONTUAL;ATRASADO
e1f7d32e-6338-4b28-b37f-e1b45c1d82a4;8b6a8fa5-f504-4425-a8c2-282dc5302613;c0b20d50-20d9-4bd7-bc8f-9fa0ee6d96e5;a150096a-678c-44ad-a28e-b30c07806a8e;2024-12-10;1900-01-01 17:45:00;1900-01-01 19:00:00;;;AGUARDANDO;;
74a19934-6a7a-409f-aa2a-f59c2ba86ffa;8b6a8fa5-f504-4425-a8c2-282dc5302613;e9e2d588-b1c7-48e3-bebb-75adb8b24628;38eb176c-da6c-4875-836f-6a9142b53ed1;2024-11-11;1900-01-01 05:40:00;1900-01-01 07:10:00;05:58:00;06:48:00;CONCLUÍDO;ATRASADO;ATRASADO
b97efea1-60bb-44bd-92ba-75578b140f96;8b6a8fa5-f504-4425-a8c2-282dc5302613;b5124062-1b8e-49c1-b450-4e6e641f1542;c92d652b-d661-4ac2-b40e-4d6f8bc2cd51;2024-12-13;1900-01-01 22:20:00;1900-01-01 23:55:00;;;CANCELADO;;
67238937-a7ff-4878-b414-2877ce5c6148;8b6a8fa5-f504-4425-a8c2-282dc5302613;21d93173-c272-4168-a56a-64cbf17748ed;e50637c6-39c7-492b-a0d7-62c91a2c5164;2024-11-10;1900-01-01 13:25:00;1900-01-01 14:20:00;14:17:00;14:20:00;CONCLUÍDO;ATRASADO;PONTUAL
851c59d6-86a9-42b7-8c2e-c546c5c9c0d1;8b6a8fa5-f504-4425-a8c2-282dc5302613;;1f97de29-b6a8-448d-bb16-be7e963181d1;2024-11-10;1900-01-01 15:00:00;1900-01-01 16:25:00;15:00:00;16:25:00;CONCLUÍDO;PONTUAL;PONTUAL
